email,type_contact,priority,department_code,commune,category,organization,source_url,source_name,query
mairie@gaillard.fr,mairie_relais,3-relais-territorial,74,Gaillard,mairie relais territorial,Mairie - Gaillard,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/2337cc16-cd22-4492-8390-82b554366b40,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@habere-poche.fr,mairie_relais,3-relais-territorial,74,Habère-Poche,mairie relais territorial,Mairie - Habère-Poche,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/8c159c4c-4565-4b28-adbb-b6ca1c78d67c,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@labalmedesillingy.fr,mairie_relais,3-relais-territorial,74,La Balme-de-Sillingy,mairie relais territorial,Mairie - La Balme-de-Sillingy,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/29bb729b-b12f-4d51-93a6-4a22a05b3a81,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@la-chapelle-rambaud.fr,mairie_relais,3-relais-territorial,74,La Chapelle-Rambaud,mairie relais territorial,Mairie - La Chapelle-Rambaud,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/0c182bb2-2899-4643-8043-f2737832f14d,Annuaire de l'administration Service-public.fr,mairies_relais
lachapellestmaurice@orange.fr,mairie_relais,3-relais-territorial,74,La Chapelle-Saint-Maurice,mairie relais territorial,Mairie - La Chapelle-Saint-Maurice,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/42940131-7e2b-4bff-9bce-29a629f8522e,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@mairielachapelledabondance.fr,mairie_relais,3-relais-territorial,74,La Chapelle-d'Abondance,mairie relais territorial,Mairie - La Chapelle-d'Abondance,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/a393cff4-5692-4361-8421-60414b35716c,Annuaire de l'administration Service-public.fr,mairies_relais
mairielaforclaz@orange.fr,mairie_relais,3-relais-territorial,74,La Forclaz,mairie relais territorial,Mairie - La Forclaz,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/24699b3e-0db0-47aa-97fe-384c5552b2b4,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@latour74250.fr,mairie_relais,3-relais-territorial,74,La Tour,mairie relais territorial,Mairie - La Tour,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/4a6e20f7-6c7f-43f4-860c-a726f78d195b,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-lavernaz@orange.fr,mairie_relais,3-relais-territorial,74,La Vernaz,mairie relais territorial,Mairie - La Vernaz,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/4a4519ec-720f-48b1-a511-4ccd74d611b4,Annuaire de l'administration Service-public.fr,mairies_relais
info@mairielegrandbornand.com,mairie_relais,3-relais-territorial,74,Le Grand-Bornand,mairie relais territorial,Mairie - Le Grand-Bornand,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/b6dc24f1-bed6-416a-9655-7e87d277213a,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.reposoir@orange.fr,mairie_relais,3-relais-territorial,74,Le Reposoir,mairie relais territorial,Mairie - Le Reposoir,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/566186d7-070c-4fd5-b0a2-b647e1555194,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@lesappey.com,mairie_relais,3-relais-territorial,74,Le Sappey,mairie relais territorial,Mairie - Le Sappey,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/2dbea4ee-d74a-45a4-938b-6df8011fdff6,Annuaire de l'administration Service-public.fr,mairies_relais
info@lullin.fr,mairie_relais,3-relais-territorial,74,Lullin,mairie relais territorial,Mairie - Lullin,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/42cd83da-3e06-4a8d-8d0e-06eee278e2fe,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@marcellaz-albanais.fr,mairie_relais,3-relais-territorial,74,Marcellaz-Albanais,mairie relais territorial,Mairie - Marcellaz-Albanais,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/80c6d87a-1c69-4438-9f71-af44f10d5892,Annuaire de l'administration Service-public.fr,mairies_relais
contact@mairiedemarnaz.fr,mairie_relais,3-relais-territorial,74,Marnaz,mairie relais territorial,Mairie - Marnaz,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/3250d07a-a503-49dd-8afd-a53e6878a491,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@maxilly-sur-leman.fr,mairie_relais,3-relais-territorial,74,Maxilly-sur-Léman,mairie relais territorial,Mairie - Maxilly-sur-Léman,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/c553a834-e7c7-4bf2-a07b-ba7dc58043a2,Annuaire de l'administration Service-public.fr,mairies_relais
accueil.mairie@messery.fr,mairie_relais,3-relais-territorial,74,Messery,mairie relais territorial,Mairie - Messery,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/e312416f-4403-4533-9bd1-4de96e145c63,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@minzier.fr,mairie_relais,3-relais-territorial,74,Minzier,mairie relais territorial,Mairie - Minzier,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/6a6ac9ee-c5fb-4e41-8027-4a4f1c025da1,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@monnetier-mornex.fr,mairie_relais,3-relais-territorial,74,Monnetier-Mornex,mairie relais territorial,Mairie - Monnetier-Mornex,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/fb4b9d36-919a-4fa6-80a8-f5e63846483b,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@mont-saxonnex.fr,mairie_relais,3-relais-territorial,74,Mont-Saxonnex,mairie relais territorial,Mairie - Mont-Saxonnex,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/8fafa79b-0adb-4e13-a579-b5b778670a18,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@montriond.fr,mairie_relais,3-relais-territorial,74,Montriond,mairie relais territorial,Mairie - Montriond,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/ae8c9e15-a4f6-45c9-9035-53d43582b8f4,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.morzine@morzine.fr,mairie_relais,3-relais-territorial,74,Morzine,mairie relais territorial,Mairie - Morzine,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/8bd451a8-3448-46b3-b4c1-db857b5c6cad,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@moye74.fr,mairie_relais,3-relais-territorial,74,Moye,mairie relais territorial,Mairie - Moye,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/fc312251-0b48-4138-a8c0-ebf823beb2c3,Annuaire de l'administration Service-public.fr,mairies_relais
secretaire@mairie-musieges.fr,mairie_relais,3-relais-territorial,74,Musièges,mairie relais territorial,Mairie - Musièges,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/311697fc-17e0-47f6-86cf-4ff8e14cc229,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@megevette.fr,mairie_relais,3-relais-territorial,74,Mégevette,mairie relais territorial,Mairie - Mégevette,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/843a1839-d0d1-44ac-8271-1c562b39f135,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.nancysurcluses@orange.fr,mairie_relais,3-relais-territorial,74,Nancy-sur-Cluses,mairie relais territorial,Mairie - Nancy-sur-Cluses,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/3985c35d-8cde-4248-be6c-1c9a1a970419,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@orcier.fr,mairie_relais,3-relais-territorial,74,Orcier,mairie relais territorial,Mairie - Orcier,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/a0bf9f90-2289-4a2d-b699-cf99ec59e253,Annuaire de l'administration Service-public.fr,mairies_relais
contact@perrignier.fr,mairie_relais,3-relais-territorial,74,Perrignier,mairie relais territorial,Mairie - Perrignier,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/95829b97-0c62-4c0f-9da4-373941d25453,Annuaire de l'administration Service-public.fr,mairies_relais
mairiesaint-eusebe@orange.fr,mairie_relais,3-relais-territorial,74,Saint-Eusèbe,mairie relais territorial,Mairie - Saint-Eusèbe,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/191922f2-6e44-4710-bcbe-e1e9b1acafa6,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@saint-felix74.com,mairie_relais,3-relais-territorial,74,Saint-Félix,mairie relais territorial,Mairie - Saint-Félix,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/2e38b34a-3f7a-42fa-83f6-d1106b922b59,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@st-gingolph.fr,mairie_relais,3-relais-territorial,74,Saint-Gingolph,mairie relais territorial,Mairie - Saint-Gingolph,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/d0cb6a49-0c8b-4b0b-9b2d-41a8c8542ff8,Annuaire de l'administration Service-public.fr,mairies_relais
contact@saintpierreenfaucigny.fr,mairie_relais,3-relais-territorial,74,Saint-Pierre-en-Faucigny,mairie relais territorial,Mairie - Saint-Pierre-en-Faucigny,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/a5157435-aa95-4e39-b834-ebb93a04b50e,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@saint-sylvestre.fr,mairie_relais,3-relais-territorial,74,Saint-Sylvestre,mairie relais territorial,Mairie - Saint-Sylvestre,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/719815c4-cde5-40d5-a9c6-4b898e6b6963,Annuaire de l'administration Service-public.fr,mairies_relais
contact@sallanches.fr,mairie_relais,3-relais-territorial,74,Sallanches,mairie relais territorial,Mairie - Sallanches,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/465157fd-0054-4544-b73a-6010514de096,Annuaire de l'administration Service-public.fr,mairies_relais
contact@scientrier.fr,mairie_relais,3-relais-territorial,74,Scientrier,mairie relais territorial,Mairie - Scientrier,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/47e6200e-c5ae-48fb-8f8c-026e25a27bde,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@scionzier.fr,mairie_relais,3-relais-territorial,74,Scionzier,mairie relais territorial,Mairie - Scionzier,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/45cbddf9-9f50-46d7-abb7-c240e4364d93,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@seytroux.fr,mairie_relais,3-relais-territorial,74,Seytroux,mairie relais territorial,Mairie - Seytroux,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/3e490216-faad-4592-8358-ab36b0840f73,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@talloires-montmin.fr,mairie_relais,3-relais-territorial,74,Talloires-Montmin,mairie relais territorial,Mairie - Talloires-Montmin,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/09d4fcae-89bf-420a-80e0-434ae7a96a72,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@taninges.fr,mairie_relais,3-relais-territorial,74,Taninges,mairie relais territorial,Mairie - Taninges,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/1c8b03e2-7c45-477b-9703-778e167011d0,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@mairie-thones.fr,mairie_relais,3-relais-territorial,74,Thônes,mairie relais territorial,Mairie - Thônes,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/671313c3-a6df-4950-b657-2ef66d188dae,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@veigy-foncenex.fr,mairie_relais,3-relais-territorial,74,Veigy-Foncenex,mairie relais territorial,Mairie - Veigy-Foncenex,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/59451bfe-46e0-4102-956c-a59650036ae6,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@villard74.fr,mairie_relais,3-relais-territorial,74,Villard,mairie relais territorial,Mairie - Villard,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/18f312e7-138a-4c49-bbdc-658839ab17f9,Annuaire de l'administration Service-public.fr,mairies_relais
secretariat.maire@vlg.fr,mairie_relais,3-relais-territorial,74,Ville-la-Grand,mairie relais territorial,Mairie - Ville-la-Grand,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/52e26a7b-60cf-4df4-a900-6ba1d78f5ab4,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@villylepelloux.fr,mairie_relais,3-relais-territorial,74,Villy-le-Pelloux,mairie relais territorial,Mairie - Villy-le-Pelloux,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/64e42931-20ce-4995-9e04-572036ea0578,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@viry74.fr,mairie_relais,3-relais-territorial,74,Viry,mairie relais territorial,Mairie - Viry,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/36392e4f-42ad-477b-ba0f-e5264c90716d,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@eloise.fr,mairie_relais,3-relais-territorial,74,Éloise,mairie relais territorial,Mairie - Éloise,https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/haute-savoie/31dbe51e-9ca1-45cc-8099-a0a82bb3ee88,Annuaire de l'administration Service-public.fr,mairies_relais
ddct-ma05-accueil@paris.fr,mairie_relais,3-relais-territorial,75,Paris,mairie relais territorial,Mairie - Paris - 5e arrondissement,https://lannuaire.service-public.gouv.fr/ile-de-france/paris/fc3156d4-0aa8-4f60-87e5-e967345476d8,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-sg.angiens@wanadoo.fr,mairie_relais,3-relais-territorial,76,Angiens,mairie relais territorial,Mairie - Angiens,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c853a13d-2df2-47df-9094-e29a264eaa51,Annuaire de l'administration Service-public.fr,mairies_relais
commune.anglesqueville.braslong@orange.fr,mairie_relais,3-relais-territorial,76,Anglesqueville-la-Bras-Long,mairie relais territorial,Mairie - Anglesqueville-la-Bras-Long,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/caaa33de-439e-4cdb-91e7-40953589966d,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.anveville@gmail.com,mairie_relais,3-relais-territorial,76,Anvéville,mairie relais territorial,Mairie - Anvéville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ffab979b-a71c-485d-901a-57a0bf83244d,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@ville-arques-la-bataille.fr,mairie_relais,3-relais-territorial,76,Arques-la-Bataille,mairie relais territorial,Mairie - Arques-la-Bataille,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3ab58d43-8164-4aff-af39-6aa46cf02bfe,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@aumale.fr,mairie_relais,3-relais-territorial,76,Aumale,mairie relais territorial,Mairie - Aumale,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/45bd61a9-0e9e-4286-847b-f69231b50400,Annuaire de l'administration Service-public.fr,mairies_relais
auvilliers.mairie@orange.fr,mairie_relais,3-relais-territorial,76,Auvilliers,mairie relais territorial,Mairie - Auvilliers,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5e8d6e5b-8130-4986-a79b-370bfeb3dce8,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.auzouvillesaane@gmail.com,mairie_relais,3-relais-territorial,76,Auzouville-sur-Saâne,mairie relais territorial,Mairie - Auzouville-sur-Saâne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a5ae263e-1acf-4797-86f9-d552e5a3148d,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-baillolet@orange.fr,mairie_relais,3-relais-territorial,76,Baillolet,mairie relais territorial,Mairie - Baillolet,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/454c7601-bdff-449a-b348-aaaefcdc59c6,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-sg.bardouville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bardouville,mairie relais territorial,Mairie - Bardouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7baae314-91d5-4aaa-b6bb-0449d1378fcf,Annuaire de l'administration Service-public.fr,mairies_relais
accueil@ville-barentin.fr,mairie_relais,3-relais-territorial,76,Barentin,mairie relais territorial,Mairie - Barentin,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a13b6ac0-9d92-42d8-99c2-034c9d169af2,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@beaurepaire76.fr,mairie_relais,3-relais-territorial,76,Beaurepaire,mairie relais territorial,Mairie - Beaurepaire,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3091bdfe-1b65-4fdb-8e03-7e065ee4cc76,Annuaire de l'administration Service-public.fr,mairies_relais
bellengreville.mairie@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bellengreville,mairie relais territorial,Mairie - Bellengreville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e257af45-192b-4906-be3f-0f316d9cdd13,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.bertrimont@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bertrimont,mairie relais territorial,Mairie - Bertrimont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/de079852-19d8-4bef-a009-5757bb7b99e7,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@bervilleencaux.fr,mairie_relais,3-relais-territorial,76,Berville-en-Caux,mairie relais territorial,Mairie - Berville-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/86a3b2f8-6cfb-49ee-9a89-e0c2394b46a5,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.beuzevillette@wanadoo.fr,mairie_relais,3-relais-territorial,76,Beuzevillette,mairie relais territorial,Mairie - Beuzevillette,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/88693f28-27c8-42cf-bb26-5e9df0844139,Annuaire de l'administration Service-public.fr,mairies_relais
dgs@ville-bihorel.fr,mairie_relais,3-relais-territorial,76,Bihorel,mairie relais territorial,Mairie - Bihorel,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/05aac4ee-d112-4d37-ad4f-ed98a20465d2,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.bivillebgde@wanadoo.fr,mairie_relais,3-relais-territorial,76,Biville-la-Baignarde,mairie relais territorial,Mairie - Biville-la-Baignarde,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/aeb95f82-de7c-4b04-b4d7-4a71fab74e69,Annuaire de l'administration Service-public.fr,mairies_relais
contact@blangysurbresle.fr,mairie_relais,3-relais-territorial,76,Blangy-sur-Bresle,mairie relais territorial,Mairie - Blangy-sur-Bresle,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4ee53805-6ee7-432d-a60d-fab119477b75,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.sg.boishimont@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bois-Himont,mairie relais territorial,Mairie - Bois-Himont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0b554e5a-a7cb-4446-a6ed-483be3057240,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.boisheroult@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bois-Héroult,mairie relais territorial,Mairie - Bois-Héroult,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5aa0a7d9-6322-41f6-8f9f-cc9ee4c4c3a5,Annuaire de l'administration Service-public.fr,mairies_relais
mairiedebolleville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bolleville,mairie relais territorial,Mairie - Bolleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/053b265f-7672-4de1-8da7-88cae2f4218a,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.boscberenger@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bosc-Bérenger,mairie relais territorial,Mairie - Bosc-Bérenger,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/01114c0b-3a96-4a9b-ac6d-5a39f6b60586,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.bosville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bosville,mairie relais territorial,Mairie - Bosville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0ef31e00-ecb9-4ec1-8653-884e0e08fa24,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@boudeville76.fr,mairie_relais,3-relais-territorial,76,Boudeville,mairie relais territorial,Mairie - Boudeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7eac4ab2-d179-44e8-8ed9-00a78c7342a0,Annuaire de l'administration Service-public.fr,mairies_relais
commune.bourdainville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bourdainville,mairie relais territorial,Mairie - Bourdainville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f98e22e6-627e-4d0b-ac64-8bbb01ee2b13,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.benouville76@wanadoo.fr,mairie_relais,3-relais-territorial,76,Bénouville,mairie relais territorial,Mairie - Bénouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c8269477-7328-4a56-9ebd-5421bbbab79f,Annuaire de l'administration Service-public.fr,mairies_relais
contact@ville-canteleu.fr,mairie_relais,3-relais-territorial,76,Canteleu,mairie relais territorial,Mairie - Canteleu,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3cff62b4-3add-4758-82ae-565b53bc3454,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@cauvillesurmer.fr,mairie_relais,3-relais-territorial,76,Cauville-sur-Mer,mairie relais territorial,Mairie - Cauville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/02ee8ca7-bb9e-40ee-93c9-ea5a1951ab42,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@cideville76.fr,mairie_relais,3-relais-territorial,76,Cideville,mairie relais territorial,Mairie - Cideville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/da5426fd-cfcd-4248-b0b0-89c7388955f3,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.clasville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Clasville,mairie relais territorial,Mairie - Clasville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/48873fd0-5be7-4ca0-9da9-0b8d24f4b372,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.cleville@wanadoo.fr,mairie_relais,3-relais-territorial,76,Cléville,mairie relais territorial,Mairie - Cléville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/02662a87-f3b0-41b1-9948-168b3b1d5790,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@cottevrard.fr,mairie_relais,3-relais-territorial,76,Cottévrard,mairie relais territorial,Mairie - Cottévrard,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f7e7d778-e26d-4c7e-98f0-969bf1f84b04,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@criel-sur-mer.fr,mairie_relais,3-relais-territorial,76,Criel-sur-Mer,mairie relais territorial,Mairie - Criel-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ade9a767-cd6b-4971-b99a-5cb29ea4e8a4,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.dampierre.en.bray@wanadoo.fr,mairie_relais,3-relais-territorial,76,Dampierre-en-Bray,mairie relais territorial,Mairie - Dampierre-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/aa8316d8-cfed-4363-97d2-bfce35bf8184,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-sg.douvrend@wanadoo.fr,mairie_relais,3-relais-territorial,76,Douvrend,mairie relais territorial,Mairie - Douvrend,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/588a20a8-1798-493e-a59c-615159da5556,Annuaire de l'administration Service-public.fr,mairies_relais
contact@duclair.fr,mairie_relais,3-relais-territorial,76,Duclair,mairie relais territorial,Mairie - Duclair,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6f55e8ea-c24d-4c9a-872b-80c3b73d6604,Annuaire de l'administration Service-public.fr,mairies_relais
mairieelbeufenbray@orange.fr,mairie_relais,3-relais-territorial,76,Elbeuf-en-Bray,mairie relais territorial,Mairie - Elbeuf-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/827578bc-c5d0-4199-a0f5-c16ae651b2f9,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@mairie-envermeu.fr,mairie_relais,3-relais-territorial,76,Envermeu,mairie relais territorial,Mairie - Envermeu,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/73a0eb58-a7a5-45bd-9e1a-6cbde103caf0,Annuaire de l'administration Service-public.fr,mairies_relais
mairie.fallencourt@orange.fr,mairie_relais,3-relais-territorial,76,Fallencourt,mairie relais territorial,Mairie - Fallencourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/54051155-4d41-485d-8c01-47372734ceae,Annuaire de l'administration Service-public.fr,mairies_relais
commune-flamets-fretils@orange.fr,mairie_relais,3-relais-territorial,76,Flamets-Frétils,mairie relais territorial,Mairie - Flamets-Frétils,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/604d1759-4ec8-4847-97dd-a18469880be5,Annuaire de l'administration Service-public.fr,mairies_relais
sg@fontainelebourg.fr,mairie_relais,3-relais-territorial,76,Fontaine-le-Bourg,mairie relais territorial,Mairie - Fontaine-le-Bourg,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4ae5f606-0c91-413e-9b90-757870396a8d,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@fontaine-le-dun.fr,mairie_relais,3-relais-territorial,76,Fontaine-le-Dun,mairie relais territorial,Mairie - Fontaine-le-Dun,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/baaca059-b110-4400-b1c2-a8615c3a62b5,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-de-foucart@wanadoo.fr,mairie_relais,3-relais-territorial,76,Foucart,mairie relais territorial,Mairie - Foucart,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0e083a7e-b291-4d9c-bc19-8162b3fd6551,Annuaire de l'administration Service-public.fr,mairies_relais
mairie@franquevillesaintpierre.com,mairie_relais,3-relais-territorial,76,Franqueville-Saint-Pierre,mairie relais territorial,Mairie - Franqueville-Saint-Pierre,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2b1706c6-51d9-4c44-b057-852d05dfcf47,Annuaire de l'administration Service-public.fr,mairies_relais
mairie-sg.fresles@wanadoo.fr,mairie_relais,3-relais-territorial,76,Fresles,mairie relais territorial,Mairie - Fresles,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/928e77ce-c669-4ed4-9358-4fc1489fed3f,Annuaire de l'administration Service-public.fr,mairies_relais
